sulfate,sulfate_binary,TWI,precip. seasonality,precip. driest quarter,precip. warmest quarter,precip. coldest quarter,annual precipitation,annual mean temperature,coastline distance,N fertilizer use,land subsidence,soil pH,population density,volcano distance,water table depth,land use-urban,sedimentary rock
377,1,0.770106376,0.214436723,0.035789474,0.046018265,0.003988738,0.038696815,0.517625682,0.468839889,0.008638769,0.6,0.38647343,0.009330282,0.152177596,0.00329998,0,1
377,1,0.578851091,0.389205548,0.008239474,0.002304306,0.007671633,0.017823258,0.598745386,0.515109413,2.94E-05,0.4,0.642512077,0.000449172,0.01460202,0.013076296,0,0
376.404,1,0.781393579,0.266286189,0.033256631,0.037492606,0.004222607,0.034334871,0.756948427,0.860381938,0.006176987,0.2,0.652173913,1.46E-05,0.055658234,0.028922194,0,1
376.2184,1,0.603734037,0.393620342,0.002105263,0.00162392,0.008730584,0.013506896,0.652645178,0.870835321,1.12E-05,0.6,0.608695652,5.18E-05,0.00660157,0.010109713,0,1
376,1,0.829787234,0.204860634,0.054048948,0.031036388,0.006786309,0.036387734,0.735605148,0.870368941,0.002034915,0.6,0.565217391,1.72E-05,0.083619429,0.01533538,0,1
375,1,0.841776584,0.412114966,0,0.00014497,0.007172923,0.012559709,0.659397085,0.5543932,8.46E-06,0.8,0.695652174,5.87E-05,0.063288923,0.006691414,0,1
375,1,0.413423416,0.22359512,0.018947368,0.015740505,0.00684133,0.021485617,0.616729722,0.561653352,0.000305687,0.2,0.594202899,0.0002517,0.019626422,0.018373629,0,1
374.3601,1,0.710946834,0.514474779,0.001052632,0.021009567,0.001839436,0.010593755,0.755562294,0.872273091,0.000472332,0.2,0.623188406,0.000566392,0.039510322,0.01931837,0,1
374,1,0.840659608,0.188538052,0.062376841,0.033410554,0.007233576,0.040106241,0.736630696,0.868351754,0.01190178,0.8,0.565217391,4.76E-05,0.085104277,0.011702567,0,1
374,1,0.763117039,0.658453286,0.004736842,0.009023354,0.000762553,0.0350483,0.801071373,0.7111629,0.007204106,0.8,0.579710145,0.001272565,0.120349614,0.005692874,0,1
374,1,0.757946826,0.370405716,0.006842105,0.024736156,0.004109907,0.042866993,0.828219312,0.848454048,0.006739142,0.4,0.463768116,0.007852179,0.051454695,0.03891394,0,0
374,1,0.740265948,0.381704288,0.004822021,0.025933168,0.004575317,0.046777522,0.832410236,0.855968045,0.006945654,0.8,0.492753623,0.030158231,0.050045461,0.003492763,1,1
373,1,0.864819141,0.245615799,0.016222842,0.015365468,0.002042668,0.015424756,0.67776857,0.641725244,8.53E-05,0.4,0.637681159,1.84E-05,0.04079929,0.021525214,0,1
372,1,0.714904217,0.196819274,0.007368421,0.007872122,0.004193642,0.011490232,0.734882514,0.778166378,0.003151875,0.8,0.661835749,0.007269432,0.021131043,0.038744035,0,1
372,1,0.748819148,0.265002886,0.017838263,0.016420701,0.002229,0.018675589,0.683215605,0.671025002,6.33E-05,0.4,0.652173913,0,0.050032027,0.01515843,0,1
372,1,0.633585098,0.088764266,0.043424948,0.018955349,0.004868606,0.022829873,0.58061771,0.858249496,0.006712965,0.4,0.608695652,0.000169082,0.062817608,0.00812299,0,1
371.1591,1,0.63925528,0.340595955,4.72E-06,0.008606784,0.002141641,0.005886325,0.729199055,0.858362974,4.63E-06,0.2,0.666666667,1.03E-05,0.003931538,0.03902476,0,1
371,1,0.739627676,0.663072761,0.002105263,0.006974355,0.000358921,0.029781163,0.805117478,0.792056964,0.009072454,0.8,0.579710145,0.001441703,0.115465809,0.002460282,0,1
371,1,0.790521256,0.558771681,0.016842105,0.039368512,0.002346316,0.037355278,0.780693071,0.585920816,0.020169908,0.6,0.589371981,0.029725545,0.082707164,0.00242313,1,1
370.9215,1,0.901170284,0.227717943,0.017368421,0.016295303,0.002346316,0.015147619,0.674613567,0.761727336,0.000620551,0.6,0.68115942,1.68E-05,0.038572176,0.012379366,0,1
370.5,1,0.765957447,0.188485107,0.023157895,0.009627719,0.005807526,0.020125467,0.66678439,0.868553178,0.005733027,0.8,0.623188406,0.001695921,0.045615212,0.003411958,0,1
370,1,0.727351087,0.255736563,0.079623686,0.08312322,0.009929728,0.065824746,0.742940731,0.865229351,0.004943773,0.6,0.31884058,0.00014598,0.133291075,0.003259446,0,1
370,1,0.710702125,0.054580647,0.108514734,0.038057552,0.012882802,0.051723838,0.524070488,0.689329973,0.016324873,0.2,0.47826087,0.000493143,0.2668363,0.007189844,0,1
370,1,0.449111695,0.413004557,0,0.00014497,0.011101302,0.01752515,0.55048559,0.516682886,5.06E-05,0.6,0.623188406,0.000136126,0.049010859,0.0191231,0,1
370,1,0.744680851,0.642038855,0.002105263,0.011733141,0.000234632,0.00952679,0.812039319,0.760390064,0.001019046,0.4,0.666666667,5.87E-05,0.087812984,0.033807548,0,1
370,1,0.740925566,0.433995047,0.003684211,0.027828211,0.001377475,0.042708301,0.823610163,0.813507467,0.002218932,0.4,0.492753623,0.001524,0.049917698,0.005590096,0,1
369.6,1,0.71072339,0.315574854,0.014736842,0.027310089,0.009461344,0.046505153,0.815748487,0.81542098,0.003430629,0.4,0.492753623,0.015436668,0.027636755,0.002728535,0,0
369,1,0.723978732,0.059844913,0.101193687,0.038371846,0.012006276,0.049756293,0.516379782,0.68077354,0.016375944,0.4,0.536231884,0.000370223,0.267585529,0.005151837,0,1
368.42,1,0.738829755,0.33516252,0.010819947,0.024214701,0.001205883,0.026246885,0.646540563,0.792834665,0.005950871,0.4,0.550724638,0.001429726,0.006137016,0.018188022,0,1
368,1,0.868659648,0.344056665,0.001578947,0.000434909,0.00488127,0.00864872,0.662023065,0.832833275,0.008069097,0.8,0.608695652,1.55E-05,0.015743482,0.02268012,0,1
366.9061,1,0.832233997,0.484710517,0.004736842,0.057108874,0.003338802,0.027744552,0.773066354,0.860402223,0.00787354,0.6,0.623188406,0.003268935,0.042467117,0.010035712,0,1
366,1,0.851372414,0.563825445,0.014736842,0.033903886,0.002229,0.032477413,0.779881793,0.588258066,0.021206848,1,0.652173913,0.064188704,0.083154067,0.002076014,0,1
365,1,0.673893624,0.314809769,0.01,0.017396347,0.002353572,0.013491206,0.640495055,0.672804795,0.000229882,0.6,0.666666667,4.08E-05,0.018467731,0.010623855,0,1
365,1,0.691744703,0.242500005,0.026502684,0.028276602,0.002953725,0.022514434,0.461283581,0.505508852,0.01526508,0.4,0.536231884,1.07E-06,0.108475894,0.007602164,0,1
365,1,0.724489334,0.627456551,0.00209091,0.011742679,0.000233032,0.028572374,0.794232315,0.837454324,0.016550347,0.4,0.550724638,0.001458874,0.127192696,0.002576407,0,0
365,1,0.734478727,0.651641858,0.004758984,0.007849783,0.000706364,0.030833973,0.793265844,0.702183746,0.005514843,0.4,0.579710145,0.003923317,0.116587365,0.051120683,0,0
365,1,0.79787234,0.416530202,0.006839263,0.023214845,0.00474434,0.052042249,0.824003245,0.870034102,0.010499942,0.8,0.47826087,0.004822197,0.051012533,0.004201248,0,1
364,1,0.830989432,0.562444139,0.011578947,0.030040446,0.001818571,0.02840281,0.776185899,0.601117064,0.020805913,0.8,0.666666667,0.006753727,0.086924932,0.017935079,0,1
364,1,0.777840391,0.427522746,0.00224751,0.008949174,0.001130256,0.033276982,0.81720407,0.766402218,0.00480416,0.6,0.507246377,0.002819786,0.059585511,0.01580926,0,0
362.9926,1,0.553819129,0.391203484,0.008917842,0.021862858,0.001815104,0.019969953,0.695448511,0.757573808,0.006052748,0.4,0.666666667,3.86E-05,0.013528763,0.038400705,0,1
362.88,1,0.739468108,0.394933431,0.005140895,0.019813858,0.002450006,0.04471184,0.776652886,0.837158389,0.002955838,0.6,0.463768116,0.004066453,0.06142723,0.006677896,0,0
362,1,0.7741489,0.213788256,0.035789474,0.046263989,0.003988738,0.039104242,0.51639663,0.467672822,0.009245196,0.6,0.420289855,0.010225207,0.15168028,0.001327237,0,1
361.5107,1,0.568276588,0.56191065,0.0020484,0.03917005,0.002268688,0.018364868,0.726995725,0.86245224,0.000277383,0,0.550724638,0.000130752,0.044507163,0.066833519,0,1
360.112,1,0.817957452,0.292356915,0.038816685,0.039829081,0.00432612,0.042792648,0.741550173,0.805581801,0.004090038,0.4,0.608695652,1.11E-05,0.053402049,0.027430801,0,1
360,1,0.761734009,0.215402403,0.034210526,0.04686663,0.003812764,0.04192914,0.533534652,0.392556458,0.029029542,0.4,0.463768116,3.97E-05,0.12491313,0.000947005,0,1
360,1,0.688478754,0.197778328,0.042631579,0.04887779,0.00475129,0.044699688,0.532646821,0.407085794,0.02595072,0.4,0.405797101,0.001998343,0.141967694,0.012484348,0,1
360,1,0.700521266,0.169498753,0.055263158,0.048570022,0.00615908,0.047661488,0.551123989,0.440778048,0.020634379,0.4,0.405797101,0.000636873,0.15147666,0.000832821,0,1
360,1,0.724170198,0.099873452,0.059434738,0.027250943,0.007044873,0.029672615,0.545985958,0.779089962,0.02886243,0.6,0.376811594,0.002245176,0.065052468,0.002562406,0,1
360,1,0.605148965,0.351543411,0,0.000376676,0.006415298,0.012408193,0.503957734,0.529597429,5.34E-05,0.4,0.637681159,7.09E-05,0.031900521,0.013205536,0,1
360,1,0.828425468,0.565781637,0.010526316,0.029579298,0.001703496,0.028064195,0.775145553,0.603866275,0.019929929,0.8,0.652173913,0.00463869,0.087769573,0.017063412,0,1
360,1,0.847383053,0.571815548,0.015728105,0.033321107,0.002280819,0.03273404,0.775674605,0.585100731,0.020442638,1,0.666666667,0.068469624,0.082264863,0.00460621,0,1
360,1,0.732095759,0.429135647,0.002631579,0.008862148,0.0011145,0.033358869,0.821728971,0.769550881,0.004673839,0.4,0.52173913,0.00212568,0.059232939,0.017046805,0,0
360,1,0.75503191,0.293801073,0.027856052,0.020431284,0.015284901,0.050023792,0.833746113,0.855171761,0.005010218,0.6,0.565217391,0.002418316,0.027829019,0.007831545,0,0
360,1,0.742829749,0.37749916,0.005789474,0.026231661,0.00491257,0.047290007,0.833808178,0.856894755,0.004897311,0.8,0.463768116,0.003300636,0.04904217,0.034448517,0,1
360,1,0.79787234,0.409164176,0.006315789,0.023768917,0.005202739,0.052815974,0.824279581,0.867784092,0.010190244,0.8,0.463768116,0.003077843,0.049462796,0.010141923,0,1
359.9547,1,0.453893621,0.362017768,0.002015974,0.002528617,0.006800211,0.011060196,0.653614608,0.869806433,6.25E-06,0.4,0.594202899,5.19E-05,0.003193138,0.062132764,0,1
359.6435,1,0.813074477,0.455153018,0.006519842,0.031929255,0.003474683,0.016557197,0.74825329,0.836472734,0.000961323,0.6,0.637681159,0.000604606,0.022470792,0.024265426,0,1
359.0548,1,0.703797848,0.430363922,0.008855368,0.03023485,0.001397536,0.026097986,0.654053493,0.768125735,0.000559243,0.2,0.579710145,7.24E-06,0.019293432,0.047245296,0,1
359,1,0.712468086,0.188538052,0.027375579,0.011687532,0.006576314,0.021839974,0.665695282,0.872083793,0.005284081,0.6,0.608695652,0.002632296,0.041425513,0.002978873,0,1
358.922,1,0.76408508,0.304583131,0.036936577,0.038060309,0.005350199,0.053976822,0.794575142,0.854072595,0.001557052,0.4,0.579710145,0.00032009,0.051958067,0.068028788,0,1
358,1,0.730031927,0.210398681,0.035778841,0.033080747,0.004125751,0.027818746,0.544678732,0.781821121,0.004584692,0.4,0.47826087,0.000520179,0.096072726,0.003946321,0,1
358,1,0.654808531,0.593387108,0.009473053,0.031021021,0.001467204,0.03112634,0.78228313,0.61752136,0.019581009,0.8,0.594202899,0.005746681,0.092198325,0.015188727,0,1
357.8549,1,0.707968123,0.264712571,0.001052632,0.003411366,0.001231816,0.00325753,0.738013898,0.869308093,9.20E-07,0.2,0.724637681,5.18E-05,0.012178967,0.075820938,0,1
357,1,0.737925509,0.32087883,0.017618842,0.019927224,0.0084502,0.035964569,0.823395893,0.805854461,0.003405374,0.6,0.507246377,0.006976996,0.03253272,0.025761751,0,0
357,1,0.796297844,0.312569889,0.026328685,0.019153957,0.016412893,0.045731117,0.8346121,0.843174923,0.009646698,0.6,0.594202899,0.002511361,0.020311092,0.012779064,0,0
356.1981,1,0.72304259,0.324259711,0.00687879,0.020610468,0.001867486,0.01396462,0.731204378,0.741391107,0.000530856,0.6,0.68115942,1.75E-05,0.017569475,0.016058178,0,1
356,1,0.87042561,0.245472708,0.022608948,0.027248043,0.002519768,0.022942727,0.640664988,0.613365054,0.008283201,0.6,0.637681159,8.19E-07,0.035821394,0.013175743,0,1
355,1,0.783968094,0.585558302,0.000526316,0.012323006,5.87E-05,0.0276097,0.808223719,0.849440847,0.01666824,0.4,0.541062802,0.001654682,0.132175977,0.00152464,0,0
355,1,0.797499961,0.631315107,0.005789474,0.034220064,0.000821211,0.028064965,0.785362792,0.674853066,0.008092139,0.8,0.594202899,0.001132031,0.108570472,0.012023049,0,1
355,1,0.767702143,0.63057072,0.005789474,0.037625833,0.000821211,0.03039471,0.79091031,0.677987504,0.007714585,0.8,0.594202899,0.001110277,0.10949054,0.01790166,0,1
355,1,0.85579795,0.494892477,0.014210526,0.025340533,0.002346316,0.025105779,0.76385547,0.563790197,0.031979556,0.8,0.739130435,0.003156729,0.076779312,0.030143029,0,1
354.7234,1,0.715744668,0.316461953,0.006423737,0.01816686,0.001623886,0.012823976,0.724994827,0.737867318,0.000399968,0.2,0.719806763,0.00305832,0.018656062,0.060197482,0,1
354,1,0.787510649,0.316763437,0.016315789,0.020115975,0.00862324,0.039676717,0.832908227,0.811694337,0.003191802,0.4,0.550724638,0.005238331,0.029925022,0.00384456,0,0
354,1,0.810159561,0.635186094,0.004748221,0.007877907,0.001994369,0.044055531,0.790440364,0.60749775,0.007158247,0.8,0.608695652,0.000828666,0.110091277,0.010993256,0,1
353.0913,1,0.881446838,0.445421848,0.005804684,0.02942882,0.002144017,0.025868995,0.657452334,0.803201461,0.001641897,0.8,0.608695652,0.001638179,0.001019022,0.002306331,0,1
353,1,0.729957418,0.119433833,0.093157895,0.026819368,0.01038245,0.046337178,0.689840393,0.776617921,0.007227034,0.6,0.516908213,8.53E-05,0.095020279,2.08E-05,0,1
353,1,0.808510638,0.190263848,0.02227579,0.009469991,0.005663656,0.019610829,0.665216486,0.87073356,0.005640216,1,0.623188406,0.001388907,0.04538558,0.001820604,0,1
353,1,0.782489371,0.663693146,0.002631579,0.004199855,0.00029329,0.020433216,0.812766377,0.785358112,0.00585602,0.6,0.579710145,0.001043245,0.110121393,0.023988928,0,1
353,1,0.856585077,0.489983444,0.008421053,0.017957088,0.001467146,0.016190022,0.772670312,0.586376173,0.01784128,0.8,0.652173913,0.005514207,0.087988421,0.010832512,0,1
352,1,0.762882963,0.620475624,0.003157895,0.009041562,0.000351947,0.031207917,0.786949891,0.761389713,0.001732283,0.6,0.579710145,0.006219813,0.122171162,0.012924812,0,0
352,1,0.769127623,0.636720429,0.005434526,0.028002464,0.000762553,0.023971491,0.783710667,0.677556103,0.007924232,0.8,0.565217391,0.003096776,0.109621171,0.010812481,0,1
351.9283,1,0.845106409,0.21766915,0.001094742,0.003264758,0.001513204,0.003609573,0.737379937,0.853538207,0.003048834,0.4,0.666666667,3.35E-06,0.004828188,0.034157022,0,1
351,1,0.748797883,0.367789919,0.007894737,0.01986025,0.004782139,0.039465314,0.835652419,0.848089162,0.003144426,0.4,0.492753623,0.001196862,0.048244911,0.015117565,0,0
350,1,0.861670149,0.496108352,0.012631579,0.02435967,0.002104,0.022669281,0.768061192,0.577150049,0.027868327,0.8,0.652173913,0.00268453,0.081210372,0.027949673,0,1
350,1,0.85106383,0.55501239,0.013684211,0.033971296,0.002111685,0.031775469,0.77794592,0.592884335,0.021826457,1,0.637681159,0.024680927,0.084474559,0.004043624,0,1
350,1,0.819031898,0.630057929,0.008947368,0.033446651,0.001290474,0.033041225,0.785312536,0.619585276,0.022306907,0.8,0.608695652,0.004728019,0.094004493,0.007261922,0,1
350,1,0.754670245,0.414086019,0.005790316,0.028275443,0.002929921,0.04893078,0.830628061,0.836800279,0.009141393,0.2,0.449275362,0.001501218,0.055987545,0.009687157,0,0
349.0208,1,0.861734106,0.298003709,0.029288527,0.03628008,0.003322507,0.035798441,0.756899665,0.826675929,0.003401566,0.4,0.652173913,0.000153177,0.046107554,0.011930247,0,1
348.3174,1,0.645861687,0.308669148,0.013634789,0.021791099,0.002458259,0.019291186,0.682633366,0.732112544,0.000275009,0.4,0.739130435,2.74E-05,0.031585001,0.009868022,0,1
348.2,1,0.693180815,0.262249788,0.033977472,0.034586401,0.003884303,0.034088859,0.755643555,0.853209518,0.003527154,0.2,0.637681159,1.11E-05,0.05205493,0.009083543,0,1
348,1,0.850914813,0.271572779,0.02038558,0.030298783,0.002287752,0.023717735,0.622964387,0.593933657,0.010675213,0.6,0.594202899,0.000186515,0.032984439,0.001685506,0,1
348,1,0.811925523,0.637655077,0.008421053,0.035460857,0.001173158,0.034975182,0.784210124,0.635942698,0.013217191,0.8,0.594202899,0.001870719,0.09862333,0.000447141,0,1
346.5065,1,0.841914887,0.225616215,0.001186132,0.00318933,0.001231816,0.00329455,0.739088236,0.865491803,0.00105464,0.2,0.710144928,0.000123097,0.006483625,0.03005838,0,1
346,1,0.817829863,0.416257241,0.012105263,0.017086257,0.028369721,0.061522843,0.83074478,0.870723227,0.003944721,0.8,0.47826087,0.000802067,0.017915342,0.004360091,0,1
346,1,0.79787234,0.41595948,0.006842105,0.025579298,0.001354523,0.052597039,0.825384953,0.865341403,0.010414648,0.8,0.473429952,0.003094814,0.052279795,0.002858289,0,1
345.8716,1,0.672046093,0.363936318,0.026872157,0.037911132,0.004664055,0.063189253,0.798964101,0.872812834,0.001224832,0.4,0.594202899,0.000291638,0.036617265,0.011137091,0,1
345.6,1,0.801159554,0.302450371,0.03356679,0.023293707,0.013609983,0.045175357,0.834451017,0.841164536,0.004601577,0.8,0.536231884,0.029375091,0.035575576,0.005356698,0,1
345.6,1,0.626319155,0.326671616,0.014210526,0.026358366,0.00938198,0.045076192,0.803828869,0.814947899,0.003337139,0.4,0.507246377,0.002244604,0.027366489,0.004317484,0,0
345,1,0.780957486,0.687584763,0.001578947,0.041372138,0.000234632,0.023626879,0.80154721,0.866941924,0.009281195,0.4,0.507246377,0.000884792,0.112140859,0.006784892,0,0
345,1,0.846404218,0.499801478,0.012631579,0.021162511,0.001935711,0.020650874,0.765894785,0.553664467,0.037245847,0.8,0.652173913,0.001288525,0.081504181,0.039762054,0,1
345,1,0.85106383,0.508403636,0.012631579,0.024064946,0.002111685,0.022626621,0.76555489,0.571736724,0.03112027,0.8,0.695652174,0.002669532,0.080422783,0.036789029,0,1
345,1,0.817606338,0.637344916,0.008421053,0.035517541,0.001173158,0.035046864,0.78354809,0.634682521,0.013864262,0.8,0.608695652,0.002014312,0.098269279,0.008427247,0,1
344.5541,1,0.805074489,0.408423481,0.008421053,0.025215859,0.001327692,0.016015382,0.688730596,0.724254252,0.003424786,0.6,0.68115942,6.70E-06,0.047210407,0.01518621,0,1
344,1,0.760893639,0.563391219,0.003157895,0.011223224,0.000410605,0.007909142,0.809243377,0.707288991,0.00039145,0.6,0.68115942,5.83E-05,0.08138625,0.02198319,0,1
344,1,0.740808528,0.584201797,0.003157895,0.011782909,0.000351947,0.030112649,0.793876156,0.756771797,0.001267872,0.4,0.594202899,0.001755207,0.113968327,0.006028093,0,0
344,1,0.840425532,0.578585578,0.014210526,0.033252682,0.002404974,0.034162231,0.773565839,0.578565136,0.017311988,1,0.729468599,0.006415869,0.080293774,0.004440614,0,1
344,1,0.829787234,0.601368881,0.007894737,0.030364453,0.001466448,0.030700405,0.781065465,0.612424807,0.025757166,0.8,0.666666667,0.002497859,0.091159875,0.011388727,0,1
343,1,0.7842447,0.230811413,0.031578947,0.034127863,0.003519474,0.026908833,0.450517511,0.536341782,0.014654688,0.2,0.507246377,3.72E-05,0.13219105,0.00272467,0,1
343,1,0.769351066,0.621621169,0.002631579,0.024649319,0.000445421,0.015520791,0.800509823,0.87190388,0.008266958,0.4,0.579710145,0.002064746,0.106697969,0.007291505,0,1
342,1,0.849968119,0.505876754,0.016166895,0.028723688,0.002639606,0.027091473,0.76157973,0.535450147,0.039686322,0.8,0.666666667,0.002298678,0.077266573,0.038250428,0,1
342,1,0.834489376,0.562076111,0.012349,0.036508409,0.002040574,0.035523303,0.783020533,0.592566863,0.024049318,1,0.666666667,0.008624256,0.084938485,0.005440876,1,1
341,1,0.782968075,0.237702653,0.031052632,0.032752101,0.003460817,0.025701892,0.448767106,0.53803404,0.022345626,0.4,0.507246377,5.72E-06,0.136422105,0.00240621,0,1
341,1,0.446772312,0.19572374,0.010504,0.003432749,0.004906798,0.013629595,0.66019506,0.868556061,0.007847815,0.4,0.623188406,0.000284896,0.074232883,0.062655663,0,0
341,1,0.754638266,0.649176977,0.001578947,0.01074033,0.000175974,0.027871457,0.801873801,0.855985898,0.01422085,0.4,0.536231884,0.001130982,0.120406186,0.007491333,0,0
341,1,0.79787234,0.583887534,0.000526316,0.013971194,5.87E-05,0.028259806,0.803259934,0.842646335,0.013163362,0.4,0.536231884,0.001098167,0.129538949,0.002975038,0,0
